node_id,career_id,skill_group,name,node_level,stage,axis,node_kind,is_optional,is_checkpoint,selection,choose_count,weight,completion_policy,required_proficiency,evidence_keywords,parent_id,previous_id,description,link1,link2,link3
qa-testrail-reporting,qa,Test Reporting,TestRail,,ADVANCED,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,"test reporting,testrail",qa-reporting,,"TestRail is a web-based test management tool used by testers, developers and other stake holders to manage, track and organize software testing efforts. It follows a centralized test management concept that helps in easy communication and enables rapid development of task across QA team and other stakeholders .",https://www.gurock.com/testrail/,https://support.gurock.com/hc/en-us/,https://www.tutorialspoint.com/testrail/testrail_introduction.htm
qa-allure,qa,Test Reporting,Allure,,ADVANCED,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,"allure,test reporting",qa-reporting,,"Allure Report is a flexible, lightweight multi-language test reporting tool. It provides clear graphical reports and allows everyone involved in the development process to extract the maximum of information from the everyday testing process.",https://qameta.io/,https://docs.qameta.io/allure-report/,
qa-junit,qa,Test Reporting,jUnit,,ADVANCED,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,"junit,test reporting",qa-reporting,,"JUnit is known as a unit testing framework used for the Java programming language. JUnit has been playing a crucial in the development of test-driven development and is one of a family of unit testing frameworks. JUnit is useful to write repeatable tests for your application code units. JUnit stimulates the idea of ??esting first, then coding,?? The test approach explicates ??est a little + code a little = JUnit. JUnit helps the programmer by increasing the productivity and the stability of the program?? code snippets.That will helps in reducing the time of the tester, which is spent on debugging of the code.",https://www.tutorialspoint.com/junit/junit_test_framework.htm,,
qa-monitoring-and-logs,qa,Monitoring & Observability,Monitoring & Logs,14,ADVANCED,MAIN,CORE,,,ALL,,3,EVIDENCE_ALLOWED,65,"monitoring,logs,observability",,qa-reporting,"DevOps monitoring entails overseeing the entire development process from planning, development, integration and testing, deployment, and operations. It involves a complete and real-time view of the status of applications, services, and infrastructure in the production environment. Features such as real-time streaming, historical replay, and visualizations are critical components of application and service monitoring.",https://medium.com/@mohsenny/the-two-pillars-of-modern-qa-from-error-prevention-to-post-release-monitoring-4c11cc99fe14,,
qa-new-relic,qa,Monitoring & Observability,New Relic,,ADVANCED,BRANCH,CORE,,,,,1,MANUAL_ONLY,,,qa-monitoring-and-logs,,New Relic is an observability platform that helps you build better software. You can bring in data from any digital source so that you can fully understand your system and how to improve it.,https://newrelic.com/,https://learn.newrelic.com/,https://app.daily.dev/tags/devops?ref=roadmapsh
qa-runscope,qa,Monitoring & Observability,RunScope,,ADVANCED,BRANCH,CORE,,,,,1,MANUAL_ONLY,,,qa-monitoring-and-logs,,A Simple Tool for Monitoring Complex APIs. Verify that the structure and content of your API calls meets your expectations. Powerful and flexible assertions give you total control over defining a successful API call.,https://www.runscope.com,,
qa-kibana,qa,Monitoring & Observability,Kibana,,ADVANCED,BRANCH,CORE,,,,,1,MANUAL_ONLY,,,qa-monitoring-and-logs,,Kibana is a free and open user interface that lets you visualize your Elasticsearch data and navigate the Elastic Stack. Do anything from tracking query load to understanding the way requests flow through your apps.,https://www.elastic.co/kibana/,https://www.elastic.co/training/free,https://app.daily.dev/tags/elk?ref=roadmapsh
qa-datadog,qa,Monitoring & Observability,Datadog,,ADVANCED,BRANCH,CORE,,,,,1,MANUAL_ONLY,,,qa-monitoring-and-logs,,"Datadog is a monitoring and analytics platform for large-scale applications. It encompasses infrastructure monitoring, application performance monitoring, log management, and user-experience monitoring. Datadog aggregates data across your entire stack with 400+ integrations for troubleshooting, alerting, and graphing.",https://www.datadoghq.com/,https://docs.datadoghq.com/,
qa-pager-duty,qa,Monitoring & Observability,Pager Duty,,ADVANCED,BRANCH,CORE,,,,,1,MANUAL_ONLY,,,qa-monitoring-and-logs,,"Through its SaaS-based platform, PagerDuty empowers developers, DevOps, IT operations and business leaders to prevent and resolve business-impacting incidents for exceptional customer experience. When revenue and brand reputation depends on customer satisfaction, PagerDuty arms organizations with the insight to proactively manage events that may impact customers across their IT environment. With hundreds of native integrations, on-call scheduling and escalations, machine learning, business-wide response orchestration, analytics, and much more, PagerDuty gets the right data in the hands of the right people in real time, every time.",https://www.pagerduty.com/,https://university.pagerduty.com/,
qa-grafana,qa,Monitoring & Observability,Grafana,,ADVANCED,BRANCH,CORE,,,,,1,MANUAL_ONLY,,,qa-monitoring-and-logs,,"Grafana is the open-source platform for monitoring and observability. It allows you to query, visualize, alert on and understand your metrics no matter where they are stored.",https://grafana.com/,https://grafana.com/docs/,https://grafana.com/videos/
qa-sentry,qa,Monitoring & Observability,Sentry,,ADVANCED,BRANCH,CORE,,,,,1,MANUAL_ONLY,,,qa-monitoring-and-logs,,"Sentry tracks your software performance, measuring metrics like throughput and latency, and displaying the impact of errors across multiple systems. Sentry captures distributed traces consisting of transactions and spans, which measure individual services and individual operations within those services.",https://sentry.io,https://docs.sentry.io/,
qa-version-control-system,qa,Git and Version Control,Version Control System,15,ADVANCED,MAIN,CORE,,,ALL,,3,EVIDENCE_ALLOWED,65,"version,control,git",,qa-monitoring-and-logs,"Version control/source control systems allow developers to track and control changes to code over time. These services often include the ability to make atomic revisions to code, branch/fork off of specific points, and to compare versions of code. They are useful in determining the who, what, when, and why code changes were made.",https://git-scm.com/,https://www.mercurial-scm.org/,https://www.atlassian.com/git/tutorials/what-is-version-control
qa-git,qa,Git and Version Control,Git,,ADVANCED,BRANCH,CORE,,,,,1,MANUAL_ONLY,,,qa-version-control-system,,Git is a free and open source distributed version control system designed to handle everything from small to very large projects with speed and efficiency.,https://git-scm.com/,https://www.atlassian.com/git,https://cs.fyi/guide/git-cheatsheet
qa-repo-hosting-services,qa,VCS Hosting Platforms,Repo Hosting Services,16,JOB_READY,MAIN,CORE,,,CHOOSE_ONE,1,3,EVIDENCE_ALLOWED,65,"repository,hosting,github,gitlab",,qa-version-control-system,"Repository hosting services provide a centralized place to store, share, and collaborate on version-controlled code, and are often where QA teams manage test scripts and integrate automated test runs with pull requests.",https://about.gitlab.com/topics/version-control/what-is-repository-hosting/,,
qa-github,qa,VCS Hosting Platforms,GitHub,,JOB_READY,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,"github,vcs hosting platforms",qa-repo-hosting-services,,"GitHub is a provider of Internet hosting for software development and version control using Git. It offers the distributed version control and source code management functionality of Git, plus its own features.",https://roadmap.sh/git-github,https://github.com,https://docs.github.com/en/get-started/quickstart
qa-bitbucket,qa,VCS Hosting Platforms,Bitbucket,,JOB_READY,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,"bitbucket,vcs hosting platforms",qa-repo-hosting-services,,"Bitbucket is a Git based hosting and source code repository service that is Atlassian's alternative to other products like GitHub, GitLab etc.",https://bitbucket.org/product,https://bitbucket.org/product/guides/getting-started/overview#a-brief-overview-of-bitbucket,https://bitbucket.org/product/guides/basics/bitbucket-interface
qa-gitlab,qa,VCS Hosting Platforms,GitLab,,JOB_READY,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,"gitlab,vcs hosting platforms",qa-repo-hosting-services,,"GitLab is a provider of internet hosting for software development and version control using Git. It offers the distributed version control and source code management functionality of Git, plus its own features.",https://gitlab.com/,https://docs.gitlab.com/,https://app.daily.dev/tags/gitlab?ref=roadmapsh
qa-ci-cd,qa,CI/CD & Workflow Automation,CI / CD,17,JOB_READY,MAIN,CORE,,,CHOOSE_ONE,1,3,EVIDENCE_ALLOWED,65,"ci,cd,continuous,integration,deployment",,qa-repo-hosting-services,"Continuous Integration is a software development method where team members integrate their work at least once daily. An automated build checks every integration to detect errors in this method. In Continuous Integration, the software is built and tested immediately after a code commit. In a large project with many developers, commits are made many times during the day. With each commit, code is built and tested.",https://www.guru99.com/continuous-integration.html,https://www.guru99.com/continuous-integration-vs-delivery-vs-deployment.html,https://www.guru99.com/ci-cd-pipeline.html
qa-jenkins,qa,CI/CD & Workflow Automation,Jenkins,,JOB_READY,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,"cd & workflow automation,ci,ci/cd & workflow automation,jenkins",qa-ci-cd,,"Jenkins is an open-source CI/CD automation server. Jenkins is primarily used for building projects, running tests, static code analysis and deployments.",https://www.jenkins.io/,https://www.jenkins.io/doc/book/,https://www.jenkins.io/doc/pipeline/tour/getting-started/
qa-drone,qa,CI/CD & Workflow Automation,Drone,,JOB_READY,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,"cd & workflow automation,ci,ci/cd & workflow automation,drone",qa-ci-cd,,"Drone is a CI/CD service offering by Harness. Each build runs on an isolated Docker container, and Drone integrates with many popular source code management repositories like GitHub, BitBucket and GitLab",https://www.drone.io/,https://docs.drone.io/,https://docs.drone.io/server/overview/
qa-bamboo,qa,CI/CD & Workflow Automation,Bamboo,,JOB_READY,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,"bamboo,cd & workflow automation,ci,ci/cd & workflow automation",qa-ci-cd,,"Bamboo is a CI/CD service provided by Atlassian. Bamboo is primarily used for automating builds, tests and releases in a single workflow.",https://www.atlassian.com/software/bamboo,https://confluence.atlassian.com/bamboo/bamboo-documentation-289276551.html,https://confluence.atlassian.com/bamboo/getting-started-with-bamboo-289277283.html
qa-gitlab-ci,qa,CI/CD & Workflow Automation,GitLab CI,,JOB_READY,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,"cd & workflow automation,ci,ci/cd & workflow automation,gitlab ci",qa-ci-cd,,"GitLab offers a CI/CD service that can be used as a SaaS offering or self-managed using your own resources. You can use GitLab CI with any GitLab hosted repository, or any BitBucket Cloud or GitHub repository in the GitLab Premium self-managed, GitLab Premium SaaS and higher tiers.",https://gitlab.com/,https://docs.gitlab.com/,https://docs.gitlab.com/ee/ci/quick_start/
qa-circle-ci,qa,CI/CD & Workflow Automation,Circle CI,,JOB_READY,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,"cd & workflow automation,ci,ci/cd & workflow automation,circle ci",qa-ci-cd,,"CircleCI is a CI/CD service that can be integrated with GitHub, BitBucket and GitLab repositories. The service that can be used as a SaaS offering or self-managed using your own resources.",https://circleci.com/,https://circleci.com/docs,https://circleci.com/docs/config-intro
qa-travis-ci,qa,CI/CD & Workflow Automation,Travis CI,,JOB_READY,BRANCH,ALTERNATIVE,,,,,1,EVIDENCE_ALLOWED,65,"cd & workflow automation,ci,ci/cd & workflow automation,travis ci",qa-ci-cd,,Travis CI is a CI/CD service that is primarily used for building and testing projects that are hosted on BitBucket and GitHub. Open source projects can utilized Travis CI for free.,https://www.travis-ci.com/,https://docs.travis-ci.com/,https://docs.travis-ci.com/user/tutorial/
