"name","career_id","importance","category","sources"
"Log Analysis","devops","LOW","CONCEPT","roadmap"
"Logging and Monitoring","devops","LOW","CONCEPT","roadmap"
"Logs","devops","LOW","CONCEPT","roadmap"
"Logs Management","devops","LOW","CONCEPT","roadmap"
"Loki","devops","LOW","LIBRARY","roadmap"
"LoRaWAN","devops","LOW","CONCEPT","roadmap"
"ls","devops","LOW","CONCEPT","roadmap"
"LVM","devops","LOW","CONCEPT","roadmap"
"LXC","devops","AVG","PLATFORM","roadmap"
"Mac Address","devops","LOW","CONCEPT","roadmap"
"MAN","devops","LOW","CONCEPT","roadmap"
"Message Processing","devops","LOW","CONCEPT","roadmap"
"Metadata Handling","devops","LOW","CONCEPT","roadmap"
"Metrics","devops","LOW","CONCEPT","roadmap"
"Middleware Patterns","devops","LOW","CONCEPT","roadmap"
"Migrations","devops","AVG","CONCEPT","roadmap"
"Miniflare","devops","LOW","CONCEPT","roadmap"
"mkdir","devops","LOW","CONCEPT","roadmap"
"Mobile Networks","devops","LOW","CONCEPT","roadmap"
"Modules","devops","AVG","CONCEPT","roadmap"
"Monitoring","devops","AVG","CONCEPT","roadmap"
"Monitoring & Optimizing Resource Usage","devops","LOW","CONCEPT","roadmap"
"Monitoring and Logging","devops","LOW","CONCEPT","roadmap"
"Monitoring Tools","devops","LOW","CONCEPT","roadmap"
"Mounts","devops","LOW","CONCEPT","roadmap"
"Multi-Cluster Management","devops","LOW","CONCEPT","roadmap"
"mv","devops","LOW","CONCEPT","roadmap"
"Nano","devops","LOW","TOOL","roadmap"
"Navigate between dirs","devops","LOW","CONCEPT","roadmap"
"Navigation Basics","devops","LOW","CONCEPT","roadmap"
"Nessus","devops","LOW","CONCEPT","roadmap"
"Netfilter","devops","LOW","FRAMEWORK","roadmap"
"NetFlow / sFlow","devops","LOW","CONCEPT","roadmap"
"Netlify","devops","AVG","PLATFORM","roadmap"
"netstat","devops","LOW","PLATFORM","roadmap"
"netstat, ss","devops","LOW","CONCEPT","roadmap"
"Network Attacks","devops","LOW","CONCEPT","roadmap"
"Network Automation","devops","LOW","CONCEPT","roadmap"
"Network Design Principles","devops","LOW","CONCEPT","roadmap"
"Network Devices","devops","LOW","CONCEPT","roadmap"
"Network Observabiity Tools","devops","LOW","CONCEPT","roadmap"
"Network Security","devops","AVG","CONCEPT","roadmap"
"Network Segmentation","devops","LOW","CONCEPT","roadmap"
"Network Types","devops","LOW","CONCEPT","roadmap"
"Networking","devops","HIGH","CONCEPT","market-verified|roadmap"
"Networking & Pod-to-Pod Communication","devops","LOW","CONCEPT","roadmap"
"Networking & Protocols","devops","LOW","CONCEPT","roadmap"
"Networking Basics","devops","LOW","CONCEPT","roadmap"
"New Relic","devops","LOW","CONCEPT","roadmap"
"NFC","devops","LOW","CONCEPT","roadmap"
"nl","devops","LOW","CONCEPT","roadmap"
"Nmap","devops","LOW","PLATFORM","roadmap"
"Nmap basics","devops","LOW","CONCEPT","roadmap"
"Node.js and NPM","devops","LOW","CONCEPT","roadmap"
"nohup","devops","LOW","CONCEPT","roadmap"
"nslookup","devops","LOW","PLATFORM","roadmap"
"NTP","devops","LOW","CONCEPT","roadmap"
"Observability","devops","AVG","CONCEPT","market-legacy|roadmap"
"Observability Engines","devops","LOW","CONCEPT","roadmap"
"Octopus Deploy","devops","LOW","CONCEPT","roadmap"
"OpenDNS","devops","LOW","CONCEPT","roadmap"
"OpenShift","devops","LOW","PLATFORM","roadmap"
"OpenTelemetry","devops","LOW","CONCEPT","roadmap"
"OpenVAS","devops","LOW","PLATFORM","roadmap"
"Operating System","devops","LOW","CONCEPT","roadmap"
"Others (ghcr, ecr, gcr, acr, etc)","devops","LOW","PLATFORM","roadmap"
"output","devops","LOW","CONCEPT","roadmap"
"Output Syntax","devops","LOW","CONCEPT","roadmap"
"Outputs","devops","LOW","CONCEPT","roadmap"
"OWASP Top 10","devops","AVG","CONCEPT","roadmap"
"PaaS Options","devops","LOW","CONCEPT","roadmap"
"Package","devops","LOW","CONCEPT","roadmap"
"Package Management","devops","AVG","CONCEPT","roadmap"
"Package Managers","devops","AVG","CONCEPT","market-legacy|roadmap"
"Package Repositories","devops","LOW","CONCEPT","roadmap"
"Packet Analysis","devops","LOW","CONCEPT","roadmap"
"PAN","devops","LOW","LANGUAGE","roadmap"
"Papertrail","devops","LOW","CONCEPT","roadmap"
"Parallelism","devops","LOW","CONCEPT","roadmap"
"PASTA","devops","LOW","CONCEPT","roadmap"
"Peer-to-Peer Network","devops","LOW","CONCEPT","roadmap"
"Performance Monitoring","devops","AVG","CONCEPT","roadmap"
"Persistence","devops","LOW","CONCEPT","roadmap"
"ping","devops","LOW","CONCEPT","roadmap"
"pipe","devops","LOW","CONCEPT","roadmap"
"Pod Priorities","devops","LOW","CONCEPT","roadmap"
"Popular Shells","devops","LOW","CONCEPT","roadmap"
"Port","devops","LOW","CONCEPT","roadmap"
"Preconditions","devops","LOW","CONCEPT","roadmap"
"printf formatting","devops","LOW","CONCEPT","roadmap"
"Prisma","devops","AVG","LIBRARY","roadmap"
"Process Forking","devops","AVG","CONCEPT","roadmap"
"Process Management","devops","AVG","CONCEPT","roadmap"
"Process Monitoring","devops","LOW","CONCEPT","roadmap"
"Process Priorities","devops","LOW","CONCEPT","roadmap"
"Process Signals","devops","LOW","CONCEPT","roadmap"
"Process substitution","devops","LOW","CONCEPT","roadmap"
"Programming Language","devops","LOW","LANGUAGE","roadmap"
"Programming Languages","devops","AVG","TOOL","roadmap"
"Project Initialization","devops","LOW","CONCEPT","roadmap"
"Prometheus","devops","AVG","TOOL","roadmap"
"Protocol","devops","LOW","CONCEPT","roadmap"
"provider","devops","LOW","CONCEPT","roadmap"
"Providers","devops","LOW","TOOL","roadmap"
"Provisioning","devops","LOW","CONCEPT","roadmap"
"ps","devops","LOW","CONCEPT","roadmap"
"Published Modules Usage","devops","LOW","CONCEPT","roadmap"
"Puppet","devops","AVG","LANGUAGE","roadmap"
"pwd","devops","LOW","CONCEPT","roadmap"
"Qualys","devops","LOW","CONCEPT","roadmap"
"Queues","devops","LOW","CONCEPT","roadmap"
"R2 Storage","devops","LOW","CONCEPT","roadmap"
"Rate Limiting","devops","AVG","CONCEPT","roadmap"
"Read user input","devops","LOW","CONCEPT","roadmap"
"Recursive Functions","devops","LOW","CONCEPT","roadmap"
"Redirects & Pipelines","devops","LOW","CONCEPT","roadmap"
"Regular Expressions","devops","AVG","CONCEPT","roadmap"
"Remote State","devops","LOW","CONCEPT","roadmap"
"remote-exec provisioner","devops","LOW","CONCEPT","roadmap"
"Repeat Commands","devops","LOW","CONCEPT","roadmap"
"Request/Response Handling","devops","LOW","CONCEPT","roadmap"
"Resource Health","devops","LOW","CONCEPT","roadmap"
"Resource Management","devops","LOW","CONCEPT","roadmap"
"rm","devops","LOW","CONCEPT","roadmap"
"rmdir","devops","LOW","CONCEPT","roadmap"
"Role Based Access Control (RBAC)","devops","LOW","CONCEPT","roadmap"
"Root Cause Analysis","devops","LOW","TOOL","roadmap"
"Root vs Child Modules","devops","LOW","CONCEPT","roadmap"
"Routing","devops","AVG","CONCEPT","roadmap"
"rsync","devops","LOW","CONCEPT","roadmap"
"Run Tasks","devops","LOW","CONCEPT","roadmap"
"Running Applications","devops","LOW","CONCEPT","roadmap"
"Running Containers","devops","LOW","CONCEPT","roadmap"
"Running Shell Scripts","devops","LOW","CONCEPT","roadmap"
"Runtime Configuration Options","devops","LOW","CONCEPT","roadmap"
"Runtime Security","devops","LOW","CONCEPT","roadmap"
"rwx","devops","LOW","CONCEPT","roadmap"
"SAN","devops","LOW","CONCEPT","roadmap"
"Satellite","devops","LOW","CONCEPT","roadmap"
"SBOMS","devops","LOW","CONCEPT","roadmap"
"Scaling Terraform","devops","LOW","CONCEPT","roadmap"
"Scheduling","devops","LOW","CONCEPT","roadmap"
"scp","devops","LOW","CONCEPT","roadmap"
"Script Arguments","devops","LOW","CONCEPT","roadmap"
"Scripting Knowledge","devops","LOW","CONCEPT","roadmap"
"Secret Management","devops","LOW","CONCEPT","roadmap"
"Secure API Design","devops","LOW","PLATFORM","roadmap"
"Secure Coding","devops","LOW","CONCEPT","roadmap"
"Secure Network Zoning","devops","LOW","CONCEPT","roadmap"
"Security","devops","HIGH","CONCEPT","market-verified|roadmap"
"Security & Performance","devops","LOW","CONCEPT","roadmap"
"sed","devops","AVG","LANGUAGE","roadmap"
"Sensitive Data","devops","LOW","CONCEPT","roadmap"
"Sensitive Outputs","devops","LOW","CONCEPT","roadmap"
"Server Review","devops","LOW","CONCEPT","roadmap"
"Serverless","devops","AVG","CONCEPT","roadmap"
"Service Bindings","devops","LOW","CONCEPT","roadmap"
"Service Management (systemd)","devops","LOW","CONCEPT","roadmap"
"Service Mesh","devops","AVG","PLATFORM","market-legacy|roadmap"
"Services and Networking","devops","LOW","CONCEPT","roadmap"
"Services Running","devops","LOW","CONCEPT","roadmap"
"set -e","devops","LOW","CONCEPT","roadmap"
"set -o","devops","LOW","CONCEPT","roadmap"
"Setting Resource Requests and Limits","devops","LOW","CONCEPT","roadmap"
"Setting Up Bash","devops","LOW","CONCEPT","roadmap"
"Setting up Kubernetes","devops","LOW","CONCEPT","roadmap"
"Shell and Other Basics","devops","LOW","CONCEPT","roadmap"
"Shell Commands","devops","LOW","CONCEPT","roadmap"
"Shell Programming","devops","LOW","CONCEPT","roadmap"
"Shell Scripting","devops","LOW","CONCEPT","roadmap"
"show","devops","LOW","CONCEPT","roadmap"
"SIEM","devops","LOW","CONCEPT","roadmap"
"SMTP / IMAP","devops","LOW","CONCEPT","roadmap"
"Snap","devops","LOW","LANGUAGE","roadmap"
"SNMP","devops","LOW","CONCEPT","roadmap"
"SNTP","devops","LOW","CONCEPT","roadmap"
"SOAR Concepts","devops","LOW","CONCEPT","roadmap"
"Socket","devops","LOW","CONCEPT","roadmap"
"Soft Links / Hard Links","devops","LOW","CONCEPT","roadmap"
"SOPs","devops","LOW","CONCEPT","roadmap"
"sort","devops","AVG","CONCEPT","roadmap"
"Special variables","devops","LOW","CONCEPT","roadmap"
"speedtest","devops","LOW","CONCEPT","roadmap"
"split","devops","LOW","CONCEPT","roadmap"
"Splunk","devops","LOW","PLATFORM","roadmap"
"SQL Injection Prevention","devops","LOW","CONCEPT","roadmap"
"State","devops","LOW","CONCEPT","roadmap"
"State Locking","devops","LOW","CONCEPT","roadmap"
"state pull / push","devops","LOW","CONCEPT","roadmap"
"Stop Execution","devops","LOW","CONCEPT","roadmap"
"Storage and Volumes","devops","LOW","CONCEPT","roadmap"
"Stream","devops","LOW","CONCEPT","roadmap"
"STRIDE","devops","LOW","CONCEPT","roadmap"
"Subnetting","devops","LOW","CONCEPT","roadmap"
"Supply Chain Security","devops","LOW","CONCEPT","roadmap"
"Swap","devops","LOW","CONCEPT","roadmap"
"Switching","devops","LOW","CONCEPT","roadmap"
"Symmetric","devops","LOW","CONCEPT","roadmap"
"System Monitoring","devops","LOW","CONCEPT","roadmap"
"systemd timers","devops","LOW","CONCEPT","roadmap"
"tail","devops","LOW","CONCEPT","roadmap"
"Taints and Tolerations","devops","LOW","CONCEPT","roadmap"
"tar","devops","LOW","CONCEPT","roadmap"
"Task Schedulling","devops","AVG","CONCEPT","roadmap"
"TCP/IP Model","devops","AVG","CONCEPT","roadmap"
"tee","devops","LOW","CONCEPT","roadmap"
"Template Files","devops","LOW","CONCEPT","roadmap"
"Terminal Knowledge","devops","LOW","CONCEPT","roadmap"
"Terrascan","devops","LOW","CONCEPT","roadmap"
"Testing","devops","AVG","TESTING","roadmap"
"Testing Frameworks","devops","AVG","TESTING","roadmap"
"Text Editors","devops","LOW","TOOL","roadmap"
"Text Generation","devops","LOW","CONCEPT","roadmap"
"Text Processing","devops","LOW","CONCEPT","roadmap"
"Text Transform","devops","AVG","CONCEPT","roadmap"
"Threat Modeling","devops","LOW","CONCEPT","roadmap"
"Throughput","devops","LOW","CONCEPT","roadmap"
"top, htop","devops","LOW","CONCEPT","roadmap"
"Topology Spread Constraints","devops","LOW","CONCEPT","roadmap"
"touch","devops","LOW","CONCEPT","roadmap"
"tr","devops","LOW","CONCEPT","roadmap"
"traceroute / tracert","devops","LOW","CONCEPT","roadmap"
"Traffic Management","devops","LOW","CONCEPT","roadmap"
"Transactional Operations","devops","LOW","CONCEPT","roadmap"
"Transmission Media Types","devops","LOW","CONCEPT","roadmap"
"trap","devops","LOW","CONCEPT","roadmap"
"Trivy","devops","LOW","CONCEPT","roadmap"
"Troubleshooting","devops","LOW","CONCEPT","roadmap"
"Troubleshooting Tools","devops","LOW","CONCEPT","roadmap"
"Tunneling & VPNs","devops","LOW","CONCEPT","roadmap"
"Tunnels","devops","LOW","CONCEPT","roadmap"
"Type Constraints","devops","AVG","CONCEPT","roadmap"
"TypeScript Fundamentals","devops","LOW","CONCEPT","roadmap"
"ulimits","devops","LOW","PLATFORM","roadmap"
"Underlying Technologies","devops","LOW","CONCEPT","roadmap"
"unexpand","devops","LOW","CONCEPT","roadmap"
"uniq","devops","LOW","CONCEPT","roadmap"
"Unit Testing","devops","AVG","CONCEPT","roadmap"
"uptime","devops","LOW","CONCEPT","roadmap"
"Uptime and Load","devops","LOW","CONCEPT","roadmap"
"User Management","devops","LOW","CONCEPT","roadmap"
"Users / Groups Permissions","devops","LOW","CONCEPT","roadmap"
"Users and Groups","devops","LOW","CONCEPT","roadmap"
"Using Secrets for Sensitive Data","devops","LOW","CONCEPT","roadmap"
"Variable Definition File","devops","LOW","CONCEPT","roadmap"
"Variable Scopes","devops","LOW","CONCEPT","roadmap"
"Variables best practices","devops","LOW","CONCEPT","roadmap"
"VCS Hosting","devops","AVG","PLATFORM","roadmap"
"VCS Integration","devops","LOW","CONCEPT","roadmap"
"Vector Embeddings","devops","LOW","CONCEPT","roadmap"
"Vectorize","devops","LOW","CONCEPT","roadmap"
"Version Control Systems","devops","AVG","TOOL","roadmap"
"Vertical Pod Autoscaler (VPA)","devops","LOW","CONCEPT","roadmap"
"Vi","devops","LOW","TOOL","roadmap"
"Video Delivery","devops","LOW","CONCEPT","roadmap"
"Video Processing","devops","LOW","CONCEPT","roadmap"
"View & Search","devops","LOW","CONCEPT","roadmap"
"Vim","devops","AVG","TOOL","roadmap"
"Volume Mounts","devops","LOW","CONCEPT","roadmap"
"VPC","devops","AVG","CONCEPT","roadmap"
"VPN","devops","LOW","CONCEPT","roadmap"
"Vulnerability Scanning Tools","devops","LOW","CONCEPT","roadmap"
"WAN","devops","LOW","CONCEPT","roadmap"
"wc","devops","LOW","CONCEPT","roadmap"
"wget","devops","LOW","CONCEPT","roadmap"
"Wildcards","devops","LOW","CONCEPT","roadmap"
"Windows","devops","AVG","CONCEPT","market-legacy|roadmap"
"Wireless Networking","devops","LOW","CONCEPT","roadmap"
"Wireless Technologies","devops","LOW","CONCEPT","roadmap"
"Wireshark","devops","LOW","PLATFORM","roadmap"
"Wireshark basics","devops","LOW","CONCEPT","roadmap"
"WLAN","devops","LOW","CONCEPT","roadmap"
"Workers AI","devops","LOW","CONCEPT","roadmap"
"Workers KV","devops","LOW","CONCEPT","roadmap"
"Workers Lifecycle","devops","LOW","CONCEPT","roadmap"
"Workers Runtime Environment","devops","LOW","CONCEPT","roadmap"
"Workflows","devops","LOW","CONCEPT","roadmap"
"Working with Files","devops","AVG","CONCEPT","roadmap"
"Working with Numerics","devops","LOW","CONCEPT","roadmap"
"Workspaces","devops","LOW","CONCEPT","roadmap"
"Wrangler","devops","LOW","CONCEPT","roadmap"
"XSS Prevention","devops","LOW","CONCEPT","roadmap"
"yum","devops","LOW","CONCEPT","roadmap"
"Zabbix","devops","AVG","PLATFORM","roadmap"
"Zero Trust Architecture","devops","LOW","CONCEPT","roadmap"
"Zero Trust Concepts","devops","LOW","PLATFORM","roadmap"
"Zigbee & Z-Wave","devops","LOW","CONCEPT","roadmap"
"zip, unzip","devops","LOW","CONCEPT","roadmap"
"@else if","frontend","LOW","CONCEPT","roadmap"
"@if","frontend","AVG","CONCEPT","roadmap"
"@Input & @Output","frontend","AVG","CONCEPT","roadmap"
"Accessibility","frontend","LOW","CONCEPT","roadmap"
"Accessibility Basics","frontend","LOW","CONCEPT","roadmap"
"Accessibility Standards","frontend","LOW","CONCEPT","roadmap"
"Advanced Types","frontend","LOW","CONCEPT","roadmap"
"Agents","frontend","LOW","CONCEPT","roadmap"
"AI Assisted Coding","frontend","AVG","CONCEPT","roadmap"
"AI vs Traditional Coding","frontend","LOW","CONCEPT","roadmap"
"All about Variables","frontend","LOW","CONCEPT","roadmap"
"AnalogJS","frontend","LOW","CONCEPT","roadmap"
"Analytics","frontend","LOW","CONCEPT","roadmap"
"Angular CLI","frontend","LOW","CONCEPT","roadmap"
"Animation","frontend","LOW","CONCEPT","roadmap"
"Animations","frontend","LOW","CONCEPT","roadmap"
"Anthropic","frontend","AVG","CONCEPT","roadmap"
"API Calls","frontend","LOW","CONCEPT","roadmap"
"API Endpoints","frontend","LOW","CONCEPT","roadmap"
"Apollo","frontend","LOW","PLATFORM","roadmap"
"Apollo Client","frontend","AVG","CONCEPT","roadmap"
"App","frontend","LOW","CONCEPT","roadmap"
"Applications","frontend","AVG","CONCEPT","roadmap"
"Assertions","frontend","LOW","CONCEPT","roadmap"
"async/await","frontend","AVG","CONCEPT","roadmap"
"Asynchronous JavaScript","frontend","LOW","CONCEPT","roadmap"
"Attribute selectors","frontend","LOW","CONCEPT","roadmap"
"Attributes","frontend","LOW","CONCEPT","roadmap"
"Auth Strategies","frontend","AVG","CONCEPT","roadmap"
"Authentication","frontend","AVG","CONCEPT","roadmap"
"Authentication Strategies","frontend","AVG","PROTOCOL","market-legacy|roadmap"
"axios","frontend","AVG","CONCEPT","roadmap"
"Basic Hooks","frontend","LOW","CONCEPT","roadmap"
"Basics of SEO","frontend","LOW","CONCEPT","roadmap"
"Border","frontend","LOW","CONCEPT","roadmap"
"Box Model","frontend","LOW","CONCEPT","roadmap"
"Box Shadows","frontend","LOW","CONCEPT","roadmap"
"Brand","frontend","LOW","CONCEPT","roadmap"
"Browsers and how they work?","frontend","LOW","CONCEPT","roadmap"
"Build Tools","frontend","AVG","TOOL","roadmap"
"Built-in Functions","frontend","LOW","CONCEPT","roadmap"
"Built-in Objects","frontend","LOW","CONCEPT","roadmap"
"Bun","frontend","LOW","LANGUAGE","roadmap"
"Cache-Control","frontend","LOW","CONCEPT","roadmap"
"Caching","frontend","AVG","CONCEPT","market-legacy|roadmap"
"Capacitor","frontend","LOW","FRAMEWORK","roadmap"
"Cascading order","frontend","LOW","CONCEPT","roadmap"
"changeDetection","frontend","LOW","CONCEPT","roadmap"
"child","frontend","LOW","CONCEPT","roadmap"
"class","frontend","LOW","CONCEPT","roadmap"
"Client Rendered","frontend","LOW","TOOL","roadmap"
"Cloudflare","frontend","AVG","PLATFORM","roadmap"
"Code Reviews","frontend","AVG","CONCEPT","roadmap"
"Color","frontend","LOW","CONCEPT","roadmap"
"Colors","frontend","LOW","CONCEPT","roadmap"
"Combinator selectors","frontend","LOW","CONCEPT","roadmap"
"Combining Types","frontend","LOW","CONCEPT","roadmap"
"Comments","frontend","AVG","CONCEPT","roadmap"
"Common Pipes","frontend","LOW","CONCEPT","roadmap"
"CommonJS","frontend","AVG","CONCEPT","roadmap"
"Communication","frontend","LOW","CONCEPT","roadmap"
"Communications","frontend","LOW","CONCEPT","roadmap"
"Complex Sequences","frontend","LOW","CONCEPT","roadmap"
